,K,Degree,Delta,F1,SS,Weights
 0.91939884]"
2072,7,13,0.0625,[0.547 0.453 0.393 0.34  0.347 0.311 0.392],0.3515527471716115,"[0.28686932 0.18914137 0.09523604 0.11049342 0.1040494  0.13517449
 0.07903596]"
2073,7,13,0.125,[0.491 0.42  0.333 0.409 0.369 0.431 0.404],-0.0028624982654738298,"[0.3157594  0.12945269 0.10718115 0.15039162 0.13139512 0.06225393
 0.1035661 ]"
2074,7,13,0.25,[0.517 0.455 0.346 0.444 0.427 0.396 0.473],0.06295655979651535,"[0.29881688 0.12035062 0.10498844 0.07626983 0.15447177 0.13726176
 0.1078407 ]"
2075,7,13,0.5,[0.46  0.532 0.367 0.545 0.444 0.425 0.432],-0.012984510573747882,"[0.14710621 0.10496024 0.11074975 0.05680634 0.33268916 0.18235231
 0.06533598]"
2076,7,13,1.0,[0.436 0.545 0.452 0.513 0.442 0.421 0.496],-0.04866820987016643,"[0.19897263 0.14947298 0.0745353  0.07284531 0.27327326 0.15586539
 0.07503513]"
2077,7,13,2.0,[0.239 0.32  0.378 0.326 0.092 0.137 0.545],-0.2010947715786788,"[0.00293333 0.00506665 0.01916634 0.03581875 0.0024     0.0050655
 0.92954941]"
2078,7,13,4.0,[0.182 0.267 0.372 0.159 0.174 0.389 0.509],-0.20348016035792876,"[0.00266667 0.00533321 0.01953013 0.00186667 0.00373333 0.02880467
 0.93806532]"
2079,7,13,8.0,[0.212 0.338 0.404 0.45  0.147 0.088 0.462],-0.24244623621786696,"[0.00266667 0.0056     0.01706758 0.02746667 0.00346667 0.00346667
 0.94026576]"
2080,7,14,0.0625,[0.561 0.449 0.418 0.309 0.4   0.355 0.371],0.16175331523275274,"[0.25272135 0.21231214 0.10158084 0.10702376 0.12186261 0.09521989
 0.10927942]"
2081,7,14,0.125,[0.47  0.495 0.351 0.384 0.371 0.429 0.424],-0.057415878400966264,"[0.31217152 0.12293669 0.09895253 0.10923586 0.16080539 0.06136753
 0.13453048]"
2082,7,14,0.25,[0.537 0.404 0.365 0.476 0.483 0.381 0.45 ],0.021462420750438103,"[0.30634759 0.11699102 0.10474956 0.08420702 0.14240697 0.13023568
 0.11506216]"
2083,7,14,0.5,[0.513 0.554 0.396 0.554 0.364 0.417 0.483],0.010509346229293347,"[0.17497245 0.07193325 0.07431848 0.0867396  0.38367394 0.1473145
 0.06104777]"
2084,7,14,1.0,[0.475 0.531 0.424 0.504 0.362 0.421 0.505],-0.018468761119323118,"[0.12880488 0.06905723 0.15849234 0.07979602 0.35128112 0.13667272
 0.07589568]"
2085,7,14,2.0,[0.212 0.317 0.407 0.267 0.169 0.116 0.594],-0.2118908263390039,"[0.00266667 0.00693058 0.02025264 0.03419696 0.00399997 0.00399996
 0.92795322]"
2086,7,14,4.0,[0.209 0.301 0.385 0.442 0.174 0.174 0.407],-0.2326005219527732,"[0.00293333 0.00453333 0.01786091 0.0279989  0.00346665 0.00373333
 0.93947355]"
2087,7,14,8.0,[0.182 0.32  0.317 0.446 0.147 0.087 0.475],-0.2370211345795372,"[0.00266667 0.00506667 0.01385785 0.02773333 0.00346667 0.00373333
 0.94347548]"
2088,7,15,0.0625,[0.549 0.453 0.408 0.404 0.384 0.33  0.408],0.3650931525110933,"[0.266324   0.14236952 0.12332029 0.1316762  0.10864979 0.12247601
 0.10518419]"
2089,7,15,0.125,[0.425 0.49  0.292 0.453 0.4   0.38  0.388],0.21875747126515976,"[0.30667417 0.13027716 0.10150304 0.05677332 0.12018418 0.17288631
 0.11170182]"
2090,7,15,0.25,[0.496 0.476 0.381 0.515 0.518 0.327 0.404],0.08773085986345716,"[0.28311342 0.11162064 0.09500403 0.09139975 0.17805097 0.15458502
 0.08622617]"
2091,7,15,0.5,[0.466 0.536 0.389 0.566 0.459 0.404 0.432],-0.022846194033914986,"[0.20743752 0.12783214 0.04682279 0.09431767 0.31658941 0.16785263
 0.03914785]"
2092,7,15,1.0,[0.462 0.589 0.386 0.475 0.41  0.448 0.478],-0.02768043044542099,"[0.15033612 0.07059538 0.09249046 0.14717662 0.33321128 0.11959566
 0.08659448]"
2093,7,15,2.0,[0.261 0.329 0.127 0.448 0.192 0.143 0.547],-0.2158374299025355,"[0.00346662 0.00453333 0.00639992 0.03134735 0.00506607 0.00426656
 0.94492015]"
2094,7,15,4.0,[0.209 0.235 0.27  0.446 0.147 0.174 0.484],-0.23796263804489282,"[0.00293333 0.0032     0.00985961 0.02773333 0.00346667 0.00373333
 0.94907373]"
2095,7,15,8.0,[0.235 0.31  0.15  0.446 0.147 0.174 0.53 ],-0.2379522405795935,"[0.0032     0.00399999 0.0064     0.02773333 0.00346667 0.004
 0.95120001]"
2096,7,16,0.0625,[0.455 0.472 0.4   0.423 0.388 0.294 0.356],0.35562968272007733,"[0.25644898 0.14474825 0.10697987 0.13810668 0.12303437 0.11594836
 0.11473349]"
2097,7,16,0.125,[0.518 0.463 0.289 0.462 0.4   0.373 0.343],0.237135948619644,"[0.27337768 0.15155535 0.10788094 0.07437135 0.11887827 0.16426955
 0.10966685]"
2098,7,16,0.25,[0.518 0.439 0.411 0.51  0.431 0.396 0.373],0.0078042519166328225,"[0.27931459 0.14116788 0.11257515 0.07956055 0.15970163 0.13826691
 0.0894133 ]"
2099,7,16,0.5,[0.417 0.541 0.407 0.514 0.446 0.375 0.478],-0.005422193349785515,"[0.19850263 0.13734295 0.02992305 0.08442563 0.34773243 0.16111828
 0.04095502]"
2100,7,16,1.0,[0.444 0.5   0.421 0.504 0.386 0.355 0.45 ],-0.03979484120809075,"[0.16048619 0.04148524 0.08657604 0.19778143 0.30368058 0.09080146
 0.11918906]"
2101,7,16,2.0,[0.235 0.342 0.34  0.483 0.143 0.091 0.435],-0.21688510072547568,"[0.0032     0.00533217 0.01628491 0.030424   0.00426666 0.0032
 0.93729226]"
2102,7,16,4.0,[0.209 0.301 0.167 0.446 0.171 0.088 0.523],-0.23759391648172828,"[0.00293333 0.00453333 0.00799871 0.02773333 0.004      0.00346667
 0.94933462]"
2103,7,16,8.0,[0.212 0.235 0.1   0.442 0.179 0.167 0.559],-0.22426297953996321,"[0.00266667 0.0032     0.00639998 0.02826666 0.00293333 0.00453333
 0.95200002]"
2104,7,17,0.0625,[0.411 0.457 0.438 0.49  0.417 0.346 0.304],-0.06247143206301525,"[0.22984492 0.13652824 0.12416193 0.17507612 0.14378341 0.07983934
 0.11076604]"
2105,7,17,0.125,[0.527 0.463 0.3   0.447 0.38  0.467 0.364],-0.035740420822830236,"[0.2950654  0.14037815 0.1158276  0.11781904 0.1233837  0.09743632
 0.1100898 ]"
2106,7,17,0.25,[0.564 0.509 0.393 0.5   0.375 0.396 0.422],0.03697789236737303,"[0.26876596 0.15574079 0.0952484  0.08312986 0.16418498 0.14613159
 0.08679842]"
2107,7,17,0.5,[0.441 0.549 0.4   0.559 0.468 0.441 0.487],-0.004674700082497095,"[0.24284219 0.14534068 0.04023062 0.07618678 0.31783337 0.14327892
 0.03428744]"
2108,7,17,1.0,[0.452 0.579 0.474 0.492 0.397 0.411 0.542],-0.04567176032412473,"[0.16936257 0.05579878 0.08065628 0.21901219 0.29044808 0.07483946
 0.10988264]"
2109,7,17,2.0,[0.261 0.32  0.407 0.442 0.167 0.2   0.6  ],-0.22159020311116356,"[0.00346666 0.00506655 0.02722304 0.02903926 0.0048     0.00426666
 0.92613783]"
2110,7,17,4.0,[0.239 0.329 0.227 0.446 0.171 0.114 0.492],-0.236554610082727,"[0.00293333 0.00453333 0.01359772 0.02773333 0.00426667 0.00399986
 0.94293575]"
2111,7,17,8.0,[0.212 0.239 0.083 0.446 0.174 0.119 0.561],-0.22630718881654302,"[0.00266667 0.00293333 0.00426667 0.02826666 0.00373333 0.0032
 0.95493334]"
2112,7,18,0.0625,[0.436 0.453 0.419 0.481 0.367 0.308 0.383],0.25610414124099395,"[0.22001075 0.14259271 0.10302545 0.16018127 0.10024802 0.16633054
 0.10761125]"
2113,7,18,0.125,[0.482 0.449 0.327 0.427 0.356 0.388 0.404],0.15730383065044712,"[0.25162392 0.14464625 0.10035482 0.14099598 0.11839143 0.12930184
 0.11468576]"
2114,7,18,0.25,[0.531 0.527 0.419 0.527 0.404 0.365 0.436],0.02647552114753329,"[0.27799233 0.14661659 0.08792973 0.08958621 0.16141186 0.14356222
 0.09290105]"
2115,7,18,0.5,[0.435 0.525 0.351 0.5   0.5   0.404 0.46 ],-0.012421464649819412,"[0.21321733 0.16270493 0.0242607  0.09915798 0.33736285 0.14004634
 0.02324987]"
2116,7,18,1.0,[0.522 0.589 0.386 0.496 0.39  0.389 0.564],-0.058221369058641524,"[0.11030781 0.02591147 0.0702884  0.38179229 0.2344938  0.06429913
 0.11290709]"
2117,7,18,2.0,[0.235 0.297 0.444 0.277 0.197 0.143 0.602],-0.1839184012358233,"[0.0032     0.00479994 0.02905699 0.05052447 0.00426667 0.00399966
 0.90415228]"
2118,7,18,4.0,[0.239 0.31  0.173 0.442 0.2   0.143 0.53 ],-0.23272558198176432,"[0.00293333 0.004      0.0071849  0.02799968 0.004      0.00426667
 0.94961542]"
2119,7,18,8.0,[0.212 0.239 0.103 0.425 0.25  0.088 0.563],-0.2248145103869296,"[0.00266667 0.00293333 0.0064     0.02826665 0.00453333 0.00346667
 0.95173335]"
2120,7,19,0.0625,[0.422 0.472 0.392 0.427 0.36  0.28  0.348],0.13144010091270872,"[0.21076606 0.15890715 0.11030117 0.15829044 0.09728174 0.14907541
 0.11537803]"
2121,7,19,0.125,[0.505 0.477 0.38  0.442 0.364 0.388 0.388],0.17147995000298222,"[0.26557014 0.14978637 0.11007772 0.09470332 0.12356539 0.13492488
 0.12137218]"
2122,7,19,0.25,[0.536 0.534 0.381 0.519 0.425 0.354 0.411],0.002871074319806051,"[0.25909778 0.15916329 0.08829286 0.09063883 0.15831934 0.15230604
 0.09218185]"
2123,7,19,0.5,[0.389 0.542 0.351 0.468 0.474 0.432 0.46 ],-0.0274441730576521,"[0.21540473 0.17793537 0.02284804 0.11065101 0.30393449 0.14653343
 0.02269294]"
2124,7,19,1.0,[0.446 0.557 0.376 0.576 0.382 0.407 0.571],-0.05901768751721919,"[0.11449464 0.03086802 0.07020014 0.38892706 0.25645223 0.02562099
 0.11343692]"
2125,7,19,2.0,[0.261 0.342 0.385 0.452 0.222 0.141 0.517],-0.20672180580218755,"[0.00346667 0.00533331 0.04717584 0.02931369 0.00479988 0.00426667
 0.90564394]"
2126,7,19,4.0,[0.209 0.301 0.4   0.46  0.189 0.116 0.593],-0.22792946078336412,"[0.00293333 0.00453333 0.02702249 0.028      0.00533333 0.00373333
 0.92844418]"
2127,7,19,8.0,[0.212 0.239 0.386 0.456 0.174 0.119 0.448],-0.20606212267960525,"[0.00266667 0.00293333 0.02001431 0.02879983 0.00373333 0.0032
 0.93865253]"
2128,7,20,0.0625,[0.446 0.467 0.411 0.476 0.376 0.308 0.387],-0.05338031028006991,"[0.20662575 0.15282992 0.12611749 0.16088324 0.12635222 0.10158298
 0.1256084 ]"
2129,7,20,0.125,[0.477 0.554 0.343 0.475 0.358 0.376 0.337],0.12174900346652703,"[0.2521915  0.15946061 0.11162582 0.09229391 0.11605859 0.14512392
 0.12324565]"
2130,7,20,0.25,[0.561 0.496 0.365 0.5   0.43  0.383 0.43 ],-0.00380465610158683,"[0.26646821 0.14925673 0.07287082 0.09702794 0.18884384 0.14559224
 0.07994022]"
2131,7,20,0.5,[0.442 0.513 0.386 0.439 0.437 0.411 0.415],-0.0259181067375522,"[0.21335016 0.19547067 0.02267475 0.13398404 0.2626795  0.15223157
 0.01960931]"
2132,7,20,1.0,[0.225 0.519 0.324 0.505 0.404 0.377 0.491],-0.041893689478977904,"[0.00400363 0.02316014 0.04250733 0.5174373  0.30110854 0.02241369
 0.08936937]"
2133,7,20,2.0,[0.254 0.346 0.431 0.492 0.243 0.237 0.466],0.06421976888667544,"[0.004      0.00691304 0.06025485 0.75093842 0.00533332 0.00559971
 0.16696067]"
2134,7,20,4.0,[0.209 0.286 0.123 0.448 0.216 0.116 0.534],-0.20477684115791173,"[0.00293333 0.00373333 0.00666667 0.02949247 0.0048     0.00373333
 0.94864086]"
2135,7,20,8.0,[0.209 0.235 0.055 0.182 0.192 0.169 0.504],0.3887266212110968,"[0.00293333 0.0032     0.00453333 0.00266667 0.00453333 0.00426667
 0.97786667]"
2136,7,21,0.0625,[0.444 0.471 0.388 0.514 0.337 0.362 0.379],0.13413938667238562,"[0.18729938 0.15606803 0.11102652 0.17803563 0.16577431 0.06457642
 0.13721972]"
2137,7,21,0.125,[0.509 0.531 0.384 0.388 0.316 0.411 0.376],-0.009720713016727766,"[0.21005871 0.1685873  0.10817193 0.12422898 0.13207348 0.12849119
 0.12838841]"
2138,7,21,0.25,[0.523 0.509 0.426 0.505 0.422 0.386 0.434],-0.011596656065517318,"[0.2474839  0.14801071 0.07854628 0.09754996 0.19136935 0.15549984
 0.08153995]"
2139,7,21,0.5,[0.436 0.518 0.376 0.527 0.396 0.407 0.47 ],0.023508004022722694,"[0.17084918 0.17462343 0.03043053 0.09887266 0.39220477 0.10559937
 0.02742006]"
2140,7,21,1.0,[0.487 0.523 0.454 0.504 0.374 0.456 0.552],-0.04065479287652174,"[0.04862629 0.10921665 0.13194985 0.33063472 0.0920524  0.14576773
 0.14175235]"
2141,7,21,2.0,[0.206 0.297 0.123 0.435 0.263 0.143 0.512],-0.21507742625341558,"[0.0032     0.0048     0.00719904 0.0295767  0.0061333  0.004
 0.94509096]"
2142,7,21,4.0,[0.261 0.31  0.165 0.427 0.26  0.143 0.5  ],-0.20010866650524023,"[0.00346667 0.004      0.00896535 0.02959937 0.0064     0.004
 0.94356861]"
2143,7,21,8.0,[0.235 0.31  0.101 0.127 0.213 0.118 0.477],0.37552443117272305,"[0.0032     0.004      0.00613333 0.00213333 0.00586667 0.00346667
 0.9752    ]"
2144,7,22,0.0625,[0.43  0.491 0.385 0.476 0.348 0.343 0.383],0.14042981492322973,"[0.18506517 0.16027383 0.11917421 0.16299181 0.1770304  0.0608645
 0.13460009]"
2145,7,22,0.125,[0.486 0.513 0.323 0.466 0.356 0.364 0.396],-0.019562289088913266,"[0.19237474 0.1839074  0.09649206 0.12251009 0.13169948 0.14456966
 0.12844656]"
2146,7,22,0.25,[0.522 0.518 0.436 0.505 0.421 0.351 0.449],-0.00785549651844664,"[0.24883243 0.15244083 0.08499142 0.10342957 0.17150348 0.14978301
 0.08901926]"
2147,7,22,0.5,[0.478 0.547 0.356 0.478 0.4   0.397 0.456],-0.004551877619321403,"[0.37850096 0.21618787 0.02330163 0.12136641 0.10705408 0.12982011
 0.02376894]"
2148,7,22,1.0,[0.243 0.274 0.156 0.504 0.4   0.171 0.366],-0.06699565297554813,"[0.00479475 0.00479964 0.00647169 0.76189613 0.20994993 0.00426666
 0.0078212 ]"
2149,7,22,2.0,[0.232 0.306 0.146 0.396 0.24  0.167 0.194],0.3640337141570274,"[0.00346642 0.00426661 0.00857545 0.96929153 0.0056     0.00453332
 0.00426667]"
2150,7,22,4.0,[0.209 0.31  0.17  0.231 0.278 0.145 0.581],0.3247553443834911,"[0.00293333 0.004      0.01093202 0.00586666 0.00693331 0.00373333
 0.96560134]"
2151,7,22,8.0,[0.242 0.35  0.393 0.491 0.26  0.442 0.48 ],-0.010709726231114889,"[0.0031473  0.009305   0.37278695 0.30360424 0.00693333 0.17070415
 0.13351902]"
2152,7,23,0.0625,[0.442 0.477 0.385 0.49  0.388 0.362 0.352],0.13245504056103727,"[0.18610758 0.17159708 0.13527653 0.14539711 0.1632909  0.0741861
 0.1241447 ]"
2153,7,23,0.125,[0.5   0.544 0.327 0.481 0.347 0.411 0.38 ],-0.02103350016640585,"[0.19001112 0.18477632 0.0963641  0.13600831 0.12589768 0.13943624
 0.12750623]"
2154,7,23,0.25,[0.464 0.486 0.407 0.531 0.468 0.4   0.426],-0.030518541233937244,"[0.22830941 0.14796225 0.08615787 0.12141852 0.17893605 0.15968164
 0.07753426]"
2155,7,23,0.5,[0.439 0.53  0.379 0.475 0.458 0.444 0.456],-0.004376830183934607,"[0.32622061 0.17913609 0.02463567 0.13799893 0.19593695 0.11216092
 0.02391083]"
2156,7,23,1.0,[0.289 0.297 0.195 0.479 0.385 0.216 0.312],-0.08115294757720201,"[0.00533291 0.00479626 0.00747151 0.78423005 0.18695911 0.00506533
 0.00614483]"
2157,7,23,2.0,[0.239 0.306 0.077 0.411 0.243 0.143 0.472],-0.20684895977454362,"[0.00293333 0.00426667 0.00613333 0.02899468 0.00559992 0.00453333
 0.94753874]"
2158,7,23,4.0,[0.212 0.286 0.205 0.158 0.267 0.184 0.409],0.33954685140331226,"[0.00266667 0.00373333 0.00933334 0.00533333 0.00586667 0.00613332
 0.96693334]"
2159,7,23,8.0,[0.215 0.314 0.454 0.179 0.243 0.09  0.53 ],0.08322308677139313,"[0.0024     0.00373333 0.9158585  0.0032     0.00533333 0.0032
 0.06627483]"
2160,7,24,0.0625,[0.46  0.44  0.362 0.5   0.369 0.347 0.344],-0.05113287418543276,"[0.17750708 0.16785848 0.08464771 0.13440098 0.09742901 0.22947236
 0.10868438]"
2161,7,24,0.125,[0.478 0.544 0.364 0.5   0.343 0.388 0.388],-0.05201879568054926,"[0.20820156 0.18228428 0.09396113 0.13079472 0.15122958 0.11369039
 0.11983834]"
2162,7,24,0.25,[0.425 0.496 0.45  0.531 0.523 0.327 0.473],-0.02552199123330204,"[0.20444757 0.19069862 0.07924282 0.08920676 0.18520063 0.16039103
 0.09081258]"
2163,7,24,0.5,[0.411 0.504 0.403 0.483 0.425 0.427 0.529],0.025326335240605753,"[0.17589846 0.12868017 0.03371173 0.13655402 0.40254203 0.09383387
 0.02877972]"
2164,7,24,1.0,[0.243 0.316 0.34  0.479 0.176 0.164 0.411],0.12540355264365197,"[0.00479879 0.00533454 0.01431655 0.85102693 0.00373261 0.00506664
 0.11572394]"
2165,7,24,2.0,[0.333 0.521 0.404 0.47  0.318 0.403 0.508],0.0042996589561664295,"[0.00715593 0.03241466 0.24227316 0.41909676 0.01107768 0.13676435
 0.15121746]"
2166,7,24,4.0,[0.246 0.314 0.163 0.176 0.225 0.4   0.147],0.3303602556847308,"[0.0024     0.00373333 0.00906574 0.00346667 0.00426667 0.9738676
 0.00319999]"
2167,7,24,8.0,[0.242 0.314 0.376 0.169 0.222 0.121 0.532],0.045394033670132644,"[0.00266667 0.00373333 0.87688214 0.00426667 0.00453333 0.00293333
 0.10498453]"
2168,7,25,0.0625,[0.486 0.45  0.353 0.491 0.362 0.327 0.424],0.15607147333038884,"[0.18291033 0.16929992 0.11211004 0.13623818 0.18478422 0.06190989
 0.15274742]"
2169,7,25,0.125,[0.496 0.561 0.36  0.519 0.32  0.389 0.388],-0.020461463118081412,"[0.19124849 0.1942606  0.08565296 0.12473091 0.13823467 0.13787594
 0.12799642]"
2170,7,25,0.25,[0.473 0.483 0.456 0.571 0.491 0.382 0.462],-0.02138604941966254,"[0.20251017 0.22022155 0.07568116 0.08576603 0.17002715 0.15044799
 0.09534596]"
2171,7,25,0.5,[0.504 0.559 0.387 0.458 0.483 0.36  0.468],-0.017162987213106544,"[0.22251507 0.10549739 0.0283055  0.17715014 0.29413825 0.14787904
 0.02451462]"
2172,7,25,1.0,[0.289 0.347 0.376 0.581 0.24  0.355 0.47 ],-0.11783095482242442,"[0.00532663 0.00534187 0.03668214 0.81364853 0.00598043 0.09201635
 0.04100404]"
2173,7,25,2.0,[0.4   0.48  0.426 0.504 0.304 0.43  0.517],-0.003929291659796798,"[0.01085486 0.04635356 0.24931333 0.38184135 0.01380912 0.14338713
 0.15444064]"
2174,7,25,4.0,[0.246 0.269 0.119 0.357 0.219 0.088 0.333],0.3101351332021619,"[0.0024     0.00293333 0.00293333 0.972159   0.00506667 0.00346667
 0.011041  ]"
2175,7,25,8.0,[0.239 0.29  0.407 0.179 0.225 0.092 0.538],-0.2221365206590898,"[0.00293333 0.00346667 0.02826658 0.00293333 0.00453333 0.00266667
 0.95520008]"
2176,7,26,0.0625,[0.491 0.464 0.34  0.481 0.383 0.358 0.408],0.09730614814883287,"[0.17936626 0.17461495 0.10947018 0.14211917 0.17060208 0.07305123
 0.15077613]"
2177,7,26,0.125,[0.5   0.581 0.327 0.519 0.364 0.393 0.364],-0.018211413116041027,"[0.20140876 0.19923549 0.08911075 0.12644221 0.13395561 0.1267744
 0.12307278]"
2178,7,26,0.25,[0.418 0.479 0.46  0.561 0.467 0.427 0.467],-0.021026537858421738,"[0.19668218 0.2106926  0.07166848 0.09027516 0.18098801 0.15673237
 0.0929612 ]"
2179,7,26,0.5,[0.425 0.549 0.4   0.459 0.5   0.444 0.517],-0.02145580859839693,"[0.19774369 0.10839972 0.03398632 0.19387207 0.33167197 0.10743645
 0.02688979]"
2180,7,26,1.0,[0.232 0.29  0.198 0.535 0.272 0.33  0.225],-0.135031927291918,"[0.00346355 0.00346662 0.00699627 0.88606854 0.00746575 0.08853927
 0.004     ]"
2181,7,26,2.0,[0.294 0.29  0.397 0.147 0.213 0.116 0.522],-0.2043341162993696,"[0.0032     0.00346667 0.02972674 0.00346666 0.00559985 0.00372948
 0.9508106 ]"
2182,7,26,4.0,[0.294 0.306 0.354 0.143 0.253 0.149 0.239],0.3583043585495998,"[0.00319944 0.00426666 0.97546723 0.004      0.00693333 0.0032
 0.00293333]"
2183,7,26,8.0,[0.242 0.314 0.39  0.152 0.247 0.092 0.154],0.37849820930243544,"[0.00266667 0.00373333 0.98053333 0.00293333 0.00506667 0.00266667
 0.0024    ]"
2184,7,27,0.0625,[0.482 0.455 0.34  0.465 0.429 0.305 0.465],0.14204843208544723,"[0.178101   0.17739639 0.10975943 0.1333115  0.16474136 0.0653795
 0.17131083]"
2185,7,27,0.125,[0.486 0.536 0.347 0.457 0.36  0.426 0.404],-0.05022474370481523,"[0.20474065 0.2005873  0.08636592 0.11944155 0.13294082 0.12015078
 0.13577298]"
2186,7,27,0.25,[0.452 0.474 0.478 0.564 0.453 0.431 0.455],-0.01096533678215593,"[0.17853713 0.23500147 0.07009929 0.1142773  0.16838848 0.15996586
 0.07373045]"
2187,7,27,0.5,[0.365 0.512 0.407 0.496 0.464 0.437 0.517],-0.014590184595951636,"[0.27772297 0.18429002 0.0331815  0.19704996 0.16912663 0.10277874
 0.03585017]"
2188,7,27,1.0,[0.495 0.544 0.404 0.487 0.407 0.404 0.491],0.012314449644924381,"[0.01651106 0.07430107 0.15071392 0.46267292 0.01997787 0.13058611
 0.14523705]"
2189,7,27,2.0,[0.269 0.314 0.519 0.393 0.237 0.121 0.179],-0.23342403006953083,"[0.00293333 0.00373333 0.95357838 0.02802188 0.00586657 0.00293317
 0.00293333]"
2190,7,27,4.0,[0.185 0.314 0.083 0.149 0.219 0.446 0.152],0.357031052606916,"[0.0024     0.00373331 0.00426666 0.0032     0.0048     0.97893336
 0.00266667]"
2191,7,27,8.0,[0.239 0.294 0.416 0.119 0.247 0.062 0.154],0.357298357440688,"[0.00293333 0.0032     0.9808     0.0032     0.00506667 0.0024
 0.0024    ]"
2192,7,28,0.0625,[0.482 0.446 0.37  0.485 0.412 0.34  0.417],0.040575495523969204,"[0.18952854 0.17930657 0.11787627 0.15258177 0.12371619 0.09735252
 0.13963814]"
2193,7,28,0.125,[0.491 0.523 0.36  0.471 0.343 0.393 0.436],0.026279637809385963,"[0.1850229  0.2266392  0.08297169 0.10538663 0.13718088 0.13040896
 0.13238975]"
2194,7,28,0.25,[0.486 0.471 0.426 0.534 0.468 0.354 0.468],-0.006485518778489152,"[0.18971506 0.25941306 0.03662474 0.10356721 0.18555114 0.14860768
 0.07652112]"
2195,7,28,0.5,[0.45  0.547 0.33  0.508 0.431 0.427 0.547],-0.01705673355839041,"[0.24981996 0.1423148  0.04197973 0.21570203 0.16732408 0.12005321
 0.0628062 ]"
2196,7,28,1.0,[0.282 0.286 0.107 0.48  0.263 0.116 0.404],-0.11841021221864481,"[0.00399993 0.0037088  0.00551497 0.89939608 0.00613235 0.00373315
 0.07751472]"
2197,7,28,2.0,[0.239 0.294 0.413 0.169 0.24  0.092 0.152],0.34042026630285344,"[0.00293333 0.0032     0.97866878 0.00426576 0.00559879 0.00266667
 0.00266667]"
2198,7,28,4.0,[0.185 0.294 0.422 0.121 0.216 0.125 0.182],0.3638394497080638,"[0.0024     0.0032     0.98106678 0.00293324 0.00533332 0.0024
 0.00266667]"
2199,7,28,8.0,[0.187 0.269 0.085 0.149 0.222 0.439 0.209],0.35586499662289134,"[0.00213333 0.00293333 0.004      0.0032     0.00453333 0.98026667
 0.00293333]"
2200,7,29,0.0625,[0.505 0.45  0.369 0.48  0.417 0.362 0.392],0.019420275976486993,"[0.18161945 0.17680643 0.11546412 0.16281513 0.12365491 0.10145344
 0.13818651]"
2201,7,29,0.125,[0.486 0.549 0.364 0.515 0.323 0.369 0.384],0.008595015102626865,"[0.18946396 0.21854932 0.08806484 0.10524655 0.13404262 0.13133646
 0.13329624]"
2202,7,29,0.25,[0.473 0.496 0.404 0.527 0.463 0.367 0.491],-0.011661016485916798,"[0.18341095 0.25559451 0.03210819 0.12541452 0.16404116 0.15971347
 0.0797172 ]"
2203,7,29,0.5,[0.436 0.538 0.33  0.504 0.4   0.425 0.534],-0.013463883092620359,"[0.252887   0.14906347 0.04112939 0.21439156 0.15282212 0.12018794
 0.06951852]"
2204,7,29,1.0,[0.282 0.29  0.352 0.547 0.26  0.343 0.429],-0.14953063275765888,"[0.00399976 0.00346391 0.02660793 0.86606311 0.00656454 0.06404611
 0.02925465]"
2205,7,29,2.0,[0.242 0.29  0.38  0.141 0.243 0.092 0.235],0.32398564428793225,"[0.00266667 0.00346656 0.97837686 0.0042665  0.00535679 0.00266667
 0.00319996]"
2206,7,29,4.0,[0.239 0.299 0.373 0.139 0.243 0.121 0.182],0.33268915790736403,"[0.00293333 0.00293333 0.97866771 0.00453229 0.00533333 0.00293333
